timestamp,env,model,seed,turn,reward,components,parse_ok,usd_cost,prompt_tokens,completion_tokens,latency_s,error,meta
2026-04-24T13:43:20.169288+00:00,phase-retrieval,anthropic/claude-haiku-4.5,1,1,,,False,0.00458,625,791,8.209,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:43:20.169349+00:00,phase-retrieval,openai/gpt-5.4-nano,0,1,0.3126,"nmse=0.106, support=0.000, conformal=0.900",True,0.00015215,567,31,1.582,,
2026-04-24T13:43:20.169376+00:00,phase-retrieval,openai/gpt-5.4-nano,1,1,0.3081,"nmse=0.095, support=0.000, conformal=0.900",True,0.0001509,567,30,1.658,,
2026-04-24T13:43:20.169406+00:00,phase-retrieval,openai/gpt-5.4-nano,2,1,0.3923,"nmse=0.118, support=0.250, conformal=0.900",True,0.00015215,567,31,1.012,,
2026-04-24T13:43:20.169430+00:00,phase-retrieval,openai/gpt-5.4-mini,0,1,0.3827,"nmse=0.132, support=0.250, conformal=0.850",True,0.00058725,567,36,1.414,,
2026-04-24T13:43:20.169453+00:00,phase-retrieval,openai/gpt-5.4-mini,1,1,0.3909,"nmse=0.152, support=0.250, conformal=0.850",True,0.00058725,567,36,0.91,,
2026-04-24T13:43:20.163745+00:00,lodopab-ct-simplified,anthropic/claude-opus-4.7,1,1,0.7046,"psnr=0.450, ssim=0.803, conformal=0.946",True,0.064815,2508,2091,23.189,,
2026-04-24T13:43:20.169180+00:00,lodopab-ct-simplified,anthropic/claude-opus-4.7,2,1,0.5926,"psnr=0.251, ssim=0.670, conformal=0.971",True,0.064815,2508,2091,23.085,,
2026-04-24T13:43:20.169322+00:00,phase-retrieval,anthropic/claude-haiku-4.5,2,1,0.3969,"nmse=0.130, support=0.250, conformal=0.900",True,0.004795,625,834,8.408,,
2026-04-24T13:43:20.169479+00:00,phase-retrieval,openai/gpt-5.4-mini,2,1,0.3965,"nmse=0.129, support=0.250, conformal=0.900",True,0.00058725,567,36,1.109,,
2026-04-24T13:43:20.169579+00:00,phase-retrieval,openai/gpt-5.4,0,1,0.4009,"nmse=0.177, support=0.250, conformal=0.850",True,0.0018675,567,30,1.127,,
2026-04-24T13:43:20.141593+00:00,lodopab-ct-simplified,openai/gpt-5.4,0,1,0.5457,"psnr=0.190, ssim=0.573, conformal=0.993",True,0.0366425,2315,2057,29.255,,
2026-04-24T13:43:20.169605+00:00,phase-retrieval,openai/gpt-5.4,1,1,0.3213,"nmse=0.128, support=0.000, conformal=0.900",True,0.0018825,567,31,1.356,,
